最古の教判は、道生によるといわれるもので、以下の4種に分けられた。	The oldest Kyohan is believed to be the one practiced by Dosho and it is categorized into four kinds as shown below.
善浄法輪（ぜんじょうほうりん）-在家信者のために説いた	Zenjo-horin - Shaka preached to lay believers.
方便法輪（ほうべんほうりん）-声聞・縁覚・菩薩のために説いた	Hoben-horin - Shaka preached to Zraavaka, Pratyekabuddha and Bodhisattva.
真実法輪（しんじつほうりん）-法華経を説いた	Shinjitsu-horin - Shaka preached Hoke-kyo Sutra (the Lotus Sutra).
無余法輪（むよほうりん）-大般泥洹経（だいはつないおんきょう、法顕訳の涅槃経前半部のみ）を説いた	Muyo-horin - Shaka preached Daihatusnaion-kyo Sutra (only first half of Nehan-gyo Sutra (the Nirvana Sutra) translated by Hokken).
次いで、慧観（えかん）の五時の教判が提唱される。	Next, Ekan exhorted Kyohan, called the Fivefold Periods.
サルナートで四諦転法輪（したいてんぽうりん）を説いた	Shaka preached Shitai Tenporin (literally, spinning the dharma wheel and metaphorically to 'expounding the truth' of Four Noble Truths) at Sarnath.
各所で大品般若経（だいぼんはんにゃきょう）を説いた	Shaka preached Mahaprajnaparamita-sutra at various places.
各所で維摩経（ゆいまきょう）・梵天思益経（ぼんてんしやくきょう）を説いた	Shaka preached Yuima-gyo (Vimalakirti Sutra) and Bontenyakushi-kyo (Brahmapariprccha Sutra) at various places.
霊鷲山で法華経を説いた	Shaka preached Hoke-kyo sutra at Ryojusen Mountain (Griddhakuta).
娑羅双樹（しゃらそうじゅ）林で大般涅槃経を説いた	Shaka preached Daihatsu Nehan-gyo (the Nirvana Sutra) at a grove of sal trees.
慧観は、この五時を定めて、五時の教判の源流を創始したとされる。	Ekan was believed to have established Fivefold Periods and founded the origin of the Fivefold Periods Kyohan.
道生・慧観ともに、法華経を訳した鳩摩羅什の筆頭の弟子である。	Both Dosho and Ekan were the principal disciples of Kumaraju, who translated Hoke-kyo Sutra.
また両者は涅槃経の解釈に差異があり、慧観が道生を批判したりするが、両者ともに教判上では最高の経典は涅槃経であると位置付けていた。	Although there is a difference between them in their interpretation of Nehan-gyo, and Ekan once criticized Dosho, both judged the Nirvana Sutra to be the supreme scripture in their Kyohan.
今日、五時の教判といえば、天台宗のものが有名だが、もともとは慧観の提唱した五時がその始めである。	As far as the Fivefold Periods Kyohan is concerned, that of the Tendai sect is famous today but its origin is the Fivefold Periods as exhorted by Ekan.
これにより、さまざまな教相判釈が行われた。	Based on this, a variety of Kyoso-hanjaku were practiced.
したがって天台宗の「五時八教の教判」は、道生・慧観にそのルーツを見ることができる。	Therefore, the origin of 'Fivefold Periods Kyohan and Eight Teachings' of the Tendai sect can be traced back to Dosho and Ekan.
五時八教説（天台）	Thesis of Fivefold Periods and Eight Teachings (Tendai)
五時八教の教判、あるいは五時八教説(ごじはっきょうせつ)とは、天台山智ギ（ちぎ、538年-597年）が、一切経を五時八教に分けたものである。	Kyohan based on Fivefold Periods and Eight Teachings, or the thesis of Fivefold Periods and Eight Teachings, is what Chigi (538 - 597) of Mt. Tendai divided Issai-kyo Sutra (complete Buddhist scriptures) into Fivefold Periods and Eight Teachings.
日本へは最澄が紹介した。	Saicho introduced it into Japan.
これを日蓮が採用し、法華経が最高の教えであるという根拠とした。	Nichiren adopted it as the basis of his advocacy that Hoke-kyo Sutra is the supreme scripture.
五時	Fivefold Periods
最初に華厳経を説き、その教えが難しいため人々が理解できなかったとして、次に平易な阿含経を説いたとする。	According to this thesis, Shaka preached Kegon-kyo Sutra (Avatamska Sutra) first but as it was too difficult for people to understand, he preached Agon-kyo Sutra (Agama Sutra) next which was easier.
人々の理解の割合に応じて、方等経、般若経を説き、最後の8年間で法華経と涅槃経を説いたとする。	Shaka, then preached Hodo-kyo Sutra (Vaipulya Sutra) and Hannya-kyo Sutra (Great Perfection of Wisdom Sutra) depending on peoples' level of understanding and during the final 8 years, he preached Hoke-kyo Sutra and Nehan-gyo.
そして最後に説いた法華経が釈迦のもっとも重要な教えであるとしている。	As a conclusion, this thesis asserted that Hoke-kyo Sutra, which Shaka finally preached, was the most important teaching.
五時を、説法した期間・会座（えざ＝説法の場所）・経典などを分類すると次の通り。	Based on duration, Eza (place where Shaka preached) and scripture, D are sorted out as follows.
華厳時	The Period of Kegon-kyo (Avatamsaka)
期間-21日間（一説に31日間とも）	Duration - 21 days (some assert it was 31 days)
会座-ガヤー城近郊、ナイランジャナー河の菩提樹の下など、7処8会	Eza - 8 meetings at 7 places including nearby Gaya Castle and under a lime tree along the Niranjana River.
経典-華厳経（大方廣仏華厳経）	Scripture - Kegon-kyo Sutra (Daihokobutsu Kegon-kyo Sutra)
位-乳酥、別・円を説く頓教、擬宜の教え	Contents - Nyuso (Fresh milk), Sudden Teaching that advocates Betsu-kyo (Distinctive Teaching) and En-kyo (Complete Teaching) and the teaching of gigi (to gauge good things).
阿含時	The Period of Agon-kyo (Agamas)
期間-12年間	Duration - 12 years
会座-バラナシー国の鹿野苑	Eza - Sarnath in Varanasi
経典-増一、長、中、雑、小の阿含経、法句経などの南伝大蔵経	Scripture - Agon-kyo Sutra of zoitsu (or Ekottara Agama, Additional Discourses), Jo (or diigha-nikaaya, Collection of Long Discourses), chu (or majjhima-nikaaya, Collection of Middle-length Discourses), zo (or saMyutta-nikaaya, Connected Discourses or Kindred Sayings), and sho (or khuddaka-nikaaya, Collection of Little Texts) and Nanden Daizo-kyo Sutra (the Tripitaka coming from the south) such as Hokku-kyo Sutra (Dhammapada).
位-酪酥、蔵のみを説く漸教（秘密・不定教もあり）、誘引の教え	Contents - Rakuso (Cream), Zen-kyo (gradual teaching) that advocates only Daizo-kyo (including Himitsu-kyo (Secret Teaching) and Fujo-kyo (Variable Teaching)) and the teaching of yuin (to lead).
方等時	The Period of Hodo-kyo (Vaipulya)
期間-16年間（一説に8年間）	Duration - 16 years (some assert it was 8 years)
会座-舎衛城の祇園精舎、マガダ国の竹林精舎、ヴェーサリー国のアンバーパリー園など	Eza - Gion-shoja (the Jetavana monastery) at Sravasti, Venuvana Monastery in Magadh and Amrapali in Vaisali
経典-阿弥陀経、大日経、金光明経、維摩経、勝鬘経、解深密経など権大乗経	Scripture - Gon-daijo-kyo (sutras to explain Mahayana Buddhism) including Amida-kyo Sutra, Dainichi-kyo Sutra (Mahavairocana Sutra), Konkomyo-kyo Sutra Konkomyo-kyo Sutra (Golden Light Sutra), Yuima-kyo Sutra (Vimalakirti Sutra), Shoman-kyo Sutra (Srimala Sutra) and Gejinmitsu-kyo Sutra (Samdhinirmocana-sutra).
位-生酥、蔵通別円の4教を対比して説く漸教（秘密・不定教もあり）、弾訶の教え	Contents - Shoso (Curds), Zen-kyo (including Himitsu-kyo and Fujo-kyo) that advocates the comparison of 4 teachings of Daizo-kyo, Tsu-kyo (Shared Teaching), Betsu-kyo and En-kyo and the teaching of danka (to scold).
般若時	The Period of Hannya-kyo (Prajna)
期間-14年間（一説に22年間）	Duration - 14 years (some assert it was 22 years)
会座-マガダ国のラージャガハ附近の霊鷲山など、4処16会	Eza - 16 meetings at 4 places including Ryojusen Mountain nearby Rajagrha in Magadh.
経典-大般若経、金剛般若経、般若心経など	Scripture - Daihannya-kyo (Great Perfection of Wisdom Sutra), Kongohannya-kyo Sutra (Diamond Sutra) and Hannya Shin-gyo (Heart Sutra), and so on.
位-熟酥、円教に通別を帯ばしめて説く漸教（秘密・不定教もあり）、淘汰の教え	Contents - Jukuso (Butter), Zen-kyo that advocates En-kyo with Tsu-kyo and Betsu-kyo mixing (including Himitsu-kyo and Fujo-kyo) and the teaching of tota (to select).
法華涅槃時	The Period of Hokke Nehan-gyo (Lotus Nirvana)
期間-8年間（うち涅槃経は一日一夜）	Duration - 8 years (1 day 1 night as for Nehan-gyo Sutra)
会座-マガダ国のラージャガハ附近の霊鷲山など、2処3会（法華経）、クシナガラのアジタパティー河辺の沙羅双樹の下（涅槃経）	Eza - 3 meetings at 2 places including Ryojusen Mountain nearby Rajagrha in Magadh (Hoke-kyo Sutra) and under a sal tree along the Ajitavati River in Kushinagar (Nehan -gyo Sutra).
経典-法華経28品を中心とする法華三部経、涅槃経	Scripture - Hokke Sanbu-kyo Sutra (The Threefold Lotus Sutra) centered on Hoke-kyo Sutra 28 chapters and Nehan-gyo Sutra.
位-醍醐、円教を説く頓教（秘密・不定教なし）、開会の教え	Contents - Daigo (Ghee), Ton-kyo that advocates En-kyo (no Himitsu-kyo and Fujo-kyo) and the teaching of kaie (to reveal).
ただしこれは、経典に書かれている時間・時期的な記述や場所、またその内容から、あくまでも順序だてて分けただけで、必ずしも釈迦が絶対的に必ずその順番で説いたわけではない。	However, the above time-series classification was made simply based on the time, descriptions relevant to time and places that are described in scriptures together with their contents, it does not necessarily mean that Shaka actually preached in this order.
そのことは、日蓮も守護国家論で、「大部の経、大概（おおむね）是の如し。	In this connection, Nichiren said in his Shugo Kokka-ron (Treatise on protection of the nation); 'The above is a summary of voluminous sutra.
此れより已外（いげ）諸の大小乗経は次第不定（しだいふじょう）なり、或は阿含経より已後に華厳経を説き、法華経より已後に方等般若を説く。	Concerning various sutras of Mahayana and Hinayana other than this, their histories are definitely confirmed and there is a possibility that Shaka preached Kegon-kyo Sutra after Agon-kyo Sutra or he preached Hodo-kyo Sutra and Hannya-kyo Sutra after Hoke-kyo Sutra.
みな義類（ぎるい）を以て之を収めて一処に置くべし」と述べている。	As the meanings of them are analogous, they should be treated together.'
したがって、対機説法（たいきせっぽう）、臨機応変という言葉が示すように釈迦仏が衆生の機根（教えを聞ける器、度合い）に応じて、教法を前後して説いたことを留意しなくてはならない。	Therefore, attention should be paid to the fact that Shaka preached his teachings taking into account people's patience (ability to listen to or understand his teachings) and as the term taiki-seppo (the best suitable expression of the teaching for the target audience) and Rinki Ohen (the best suitable action according to circumstances) indicate, he preached not necessarily in sequence.
また智顗が分類した五時説を日蓮が採用しつつも、次第不定で前後していることを既に認知していたという事実があることを、大乗非仏説及び経典成立史の観点から留意しなくてはならない。	From the viewpoint of the thesis that the Mahayana teachings do not stem from the historical Buddha as well as the history of scriptures, attention also should be paid to the fact that even Nichiren admitted the history of sutras was not confirmed while he adopted the Fivefold Periods thesis which Chigi had determined.
したがって今日の仏教学では五時説は間違いであるとして否定する向きもあるが、完全に否定されるものともいえない。	Therefore, although some members of the current Buddhist community reject the Fivefold Periods thesis as wrong, it cannot be denied completely.
なお、智顗は、涅槃経に対しては、法華経とほぼ同内容で、その真理は既に法華経で明かしており、法華の救いに漏れた者達のために説かれた教えにすぎないと位置づける。	In this connection, Chigi asserted that the content of Nehan-gyo Sutra was almost the same as that of Hoke-kyo Sutra, and its truth had already been clarified in Hoke-kyo Sutra and therefore, it was preached only for the purpose of rescuing people who had been left out from Hoke's rescue.
そうした位置づけのうえで、涅槃は一日一夜の説法なので法華の八年間に摂したため、法華と涅槃とを分けず「法華涅槃時」としたが、華厳経から法華経までは次第不定に説かれたのに対して、涅槃経は経典の内容や場所から判断して唯一、釈迦が入滅の時に至って説いた教法である、としている。	Based on this standpoint, Chigi further asserted that, rather than separating Nehan (nirvana) and Hoke, he classified them together in the 'Hoke-Nehan period' because Nehan was preached only for one day and one night, while Hoke was preached for 8 years; judging from the content and the place of preaching while the period of preaching from the Kegon-kyo and Hoke-kyo sutras were unknown, however, the Nehan-gyo Sutra are the only teachings that Shaka preached when he was dying.
五味相生の譬	Gomisosho-no-tatoe (The five flavors, or stages of making ghee, which is said to be a cure for all ailments; it is a Tiantai illustration of the five periods of the Buddha's teaching)
また智顗は、華厳・阿含・方等・般若・法華涅槃の五時を涅槃経に説かれる、乳酥・酪酥・生酥・熟酥・醍醐の五味である五味相生の譬（ごみそうしょうのたとえ）に配釈した。	Chigi also linked Fivefold Periods, Kegon, Agon, Hodo, Hannya and Hoke-Nehan, to Five Flavors, fresh milk, cream, curds, butter and ghee, that are advocated by Nehan-gyo Sutra as Gomisosho-no-tatoe.
乳酥＝華厳	Nyuso = Kegon
酪酥＝阿含	Rakuso = Agon
生酥＝方等	Shoso = Hodo
熟酥＝般若	Jukuso = Hannya
醍醐＝法華涅槃	Daigo = Hoke-Nehan
これは醍醐のたとえとしても有名である。	This is well-known as Daigo-no-tatoe (analogy of Daigo).
しかし、この涅槃経の記述は、あくまでも、あらゆる経典の中で涅槃経が最も最後であり優れたものである、ということを説いたもので、厳密にいえば、そこに法華経の名称は見当たらない。	However, the above description of Nehan-gyo Sutra solely advocates that Nehan-gyo Sutra is the ultimate and supreme sutra among all sutras and strictly speaking, Hoke-kyo Sutra does not appear in this description.
実際に涅槃経を読めば「牛より乳を出し、乳より酪酥（らくそ）を出し、酪酥より熟酥（じゅくそ　salpis　サルピス：カルピスの語源）を出し、熟酥より醍醐を出す、仏の教えもまた同じく、仏より十二部経を出し、十二部経より修多羅（しゅたら）を出し、修多羅より方等経を出し、方等経より般若波羅密を出し、般若波羅密より大涅槃経を出す」（「譬如從牛出乳從乳出酪從酪出生蘇從生蘇出熟蘇從熟蘇出醍醐醍醐最上若有服者衆病皆除所有諸藥、悉入其中善男子佛亦如是從佛出生十二部經從十二部経出修多羅從修多羅出方等経從方等経出般若波羅蜜從般若波羅蜜出大涅槃猶如醍醐言醍醐者喩于佛性」）とある。	Precisely, the description of Nehan-gyo Sutra says 'a cow creates nyu (fresh milk), nyu creates rakuso, rakuso creates jukuso (salpis, which is the word origin of Calpis (Japanese milk-based soft drink) and jukuso creates ghee and similarly in the teaching of Buddhism, Buddha creates Junibu-kyo Sutra (the Twelve Divisions of Scriptures), Junibu-kyo Sutra creates Shutara (sutra), Shutara creates Hodo-kyo Sutra, Hodo-kyo sutra creates Hannya Haramitsu (prajnaparamita) and Hannya Haramitsu creates Dainehan-kyo Sutra' (the Nirvana Sutra).
したがって厳密には、以下のように配釈される（と想定される）。	Strictly speaking, therefore, linkage is (presumed to be) as follows.
乳＝十二部経	Nyu = Junibu-kyo Sutra
酪酥＝修多羅	Rakuso = Shutara
生酥＝方等経	Shoso = Hodo-kyo Sutra
熟酥＝般若波羅密	Jukuso = Hannya Haramitsu
醍醐＝大涅槃経	Daigo = Dainehan-kyo Sutra
智顗は、聡明なる閃きにより五時と五味を配釈した。	Chigi linked Fivefold Periods and Five Flavors by his intelligent inspiration.
しかし法華優位の立場から涅槃経を劣ると判じるその解釈については、やや牽強付会（けんきょうふかい）であった、という指摘が仏教学において多く提示されている。	By people belonging to the Buddhist academy, however, much criticism has been raised against his interpretation which judges that Nehan-gyo Sutra is inferior to Hoke-kyo Sutra, asserting that he twisted the argument too much in favor of Hoke-kyo Sutra from his standpoint regarding Hoke-kyo Sutra's superiority.
八教	Eight Teachings
八教（はちきょう）は、化義(けぎ)の四教と、化法(けほう)の四教に分けられる。	Eight teachings are divided into Kegi-no-shikyo (Shakamuni's four modes of instruction) and Keho-no-shikyo (Shakamuni's four kinds of teaching the content of the Truth, accommodated to the capacity of his disciples).
化義の四教	Kegi-no-shikyo
化義の四教とは、人々を導くための形式（儀式など)を義と呼び、釈迦の教えを形式の上から分類したもの。	Kegi-no-shikyo is the categorization of Shaka's teachings based on the form of teaching to guide people (such as rites) with the calling of such form as Gi.
頓教（とん、頓とは速やかの意で、仏が悟りを開いた直後、衆生の機根に関係なくすぐに説いた教え）	Ton-kyo (ton means immediately and Ton-kyo are the teachings which Buddha preached immediately after he attained Satori regardless of people's patience)
漸教（ぜん、漸とは次第にの意で、浅い教えから深い教えと次第し順序を追って衆生の機根に応じて説いた教え）	Zen-kyo (zen means gradually and Zen-kyo is the teaching which Buddha preached stepwise from shallow teachings to deep teachings depending on people's patience)
秘密教（ひみつ、正しくは秘密不定教といい、機根の違う衆生同士に説法の違いを知られず（秘密）に、各々別々（各別）に応じた不定の得益がある法を説いた教え）	Himitsu-kyo (Its correct name is Himitsu Fujo-kyo and it is the teaching which Shaka preached in order to give indefinite benefits separately (individually) to people whose patience is different while keeping the difference in teachings a secret (confidentially))
不定教（ふじょう、正しくは顕露（けんろ）不定教といい、機根の違う衆生同士でも説法の違いを知り（顕露）ながらも、各々別々（各別）に応じた不定の得益がある法を説いた教え）	Fujo-kyo (correct name is Kenro Fujo-kyo and it is the teachings which Shaka preached in order to give indefinite benefits separately (individually) to people whose patience is different while revealing the difference of the teachings)
これを五時と配釈すると、頓教は華厳時、漸教は阿含・方等・般若の三時、秘密教と不定教は華厳の一部と阿含・方等・般若となり、非頓非漸・非秘密非不定が法華涅槃時とする。	These four correspond to Fivefold Periods as Ton-kyo to the Period of Kegon-kyo, Zen-kyo to three periods of Agon-kyo, Hodo-kyo and Hannya-kyo, Himitsu-kyo and Fujo-kyo to a part of Kegon and Agon, Hodo and Hannya and neither Ton-kyo, Zen-kyo, Himitsu-kyo nor Fujo-kyo correspond to the Period of Hoke-Nehan-kyo.
化法の四教	Keho-no-shikyo
化法の四教とは、教えそのもの(四諦など)を法と呼び、釈迦の教えを内容から分類したもの。	Keho-no-shikyo is the categorization of Shaka's teachings based on their contents and such teachings (such as the Four Axioms, and so on) are called ho (teaching).
蔵教（ぞう、経・論・律の三蔵教（さんぞう）の略。	Zo-kyo (the abbreviated name of Sanzo-kyo (Tripitaka Teaching) that consists of kei (Sutta-pitaka), ron (Abhidhamma-pitaka) and ritsu (Vinaya-pitaka)).
小乗教ともいい煩悩を断ずるために、空理を悟るべきことを説くが、すべての実体をただ空の一辺のみと見るので「但空（たんくう）の理」といい、また偏った真理なので「偏真の空理」ともいう）	It is also called Hinayana and it advocates the necessity of attaining enlightenment of Kuri (abstract or impracticable theory) in order to renounce worldly desires but as it regards every substance as a part of Ku (mind that is not bound by anything), it is called 'Tanku-no ri' (the theory of only Ku) or 'Henshin no Kuri' (the abstract or impracticable theory of prejudicial truth) because it is a prejudiced truth.
通教（つう、蔵教と別教に通じる教え。	Tsu-kyo (teachings that are similar to Zo-kyo and Betsu-kyo.
大乗の初門。	It is a primer of Mahayana
諸法の本体に即しそのまま空とする体空観（たいくうかん）を説くが、利根な菩薩は、ただ単なる空ではないという中道の妙理を含む「不但空の理」を悟るも、鈍根な菩薩や声聞・縁覚は蔵教と同じく「但空」を悟るに止まった）	It advocates Taikukan which regards the substances of various Ho as Ku, but while clever Bodhisattva attained 'Futanku-no-ri' which contains Chudo-no-myori (profound reasons of moderation) that is not mere Ku from it, stupid Bodhisattva, shomon (Sharavakia) and Engaku (or paccekabuddha, who has come to Bodhi independent of any other person) attained only 'Tanku' which could be attained from Zo-kyo).
別教（べつ、前の蔵・通二教や後の円教と違い、菩薩のみに別に説かれた教え。	Betsu-kyo (unlike Zo-kyo and Tsu-kyo above or En-kyo below, it is the teachings which Shaka separately preached to Bodhisattva only.
前の二教が空理のみを説くのに対し、空・仮・中の三諦を説くが、三諦は互いに融合せず、各々が隔たるので「隔歴の三諦」といい、一切の事物について差別のみが説かれて、融和を説いていない。	While the above two teachings advocate only Kuri, it advocates the three axioms of Ku, Ke (or difference, a though that things exits temporally) and Chu (or totality) but as the three axioms are not united and separated, it is called 'Kakureki-no-sandai' (three separate axioms) and it advocates only discrimination, rather than harmonization, concerning all things.
また中道諦も説くが、空・仮二諦を離れた単なる中道なので「但中の理」という。	Although it also advocates the axiom of Chudo (moderation), it is called 'Tanchu-no-ri' (the theory of only Chudo) because what it advocates is mere Chudo that is separated from two axioms of Ku and Ke.
また三惑（見思惑・塵沙惑・無明惑）を説き、これを断ずるために、菩薩の五十二位の修行の段階を説く。	Further, it advocates the three delusions (illusions from imperfect perception, illusion and temptation through the immense variety of duties in saving men, illusions and temptations that arise from failure philosophically to understand things in their reality) and, to renounce them, it advocates the 52 steps of ascetic practices for Bodhisattva.
さらに十界の因果を説くも、各々の境界を別個に説くだけである。	It further advocates karma of Jikkai (the Ten Realms) but only advocates the border of each realm separately.
したがって別教は三諦円融や十界互具（じゅっかいごぐ）の義もない不完全な教えとされる）	In view of the above, Betsu-kyo is deemed an imperfect teaching since it lacks Sandai Enyu (The Perfectly Integrated Three Truths) and Jikkaigogu (Mutual Containment of the Ten Realms)).
円教（えん、円満融和の教え。	En-kyo (the teachings of peace and harmonization.
空仮中の三諦の融和、十界互具を説く、最も優れた完全なる教え）	It is the supreme teachings that advocate the harmonization of three axioms of Ku, Ke and Chu as well as Jikkaigogu).
これを五時と配釈すると、蔵教は阿含・方等、通教は方等・般若、別教は華厳・方等・般若、円教は華厳・方等・般若・法華涅槃となる。	These four teachings correspond to Fivefold Periods as Zo-kyo to Agon and Hodo, Tsu-kyo to Hodo and Hannya, Betsu-kyo to Kegon, Hodo and Hannya and En-kyo to Kegon, Hodo, Hannya and Hoke-Nehan respectively.
しかし華厳・方等・般若と涅槃経は蔵・通・別の方便教が混じる雑円の教えであり、純粋な円教ではない。	However, Kegon, Hodo, Hannya and Nehan-kyo are Zatsu-En (En-kyo that is mixed with other teachings) that is mixed with Hoben-kyo (tentative teachings that aim to induce people into real teachings) of Zo-kyo, Tsu-kyo and Betsu-kyo and therefore, they are not pure Enkyo.
ただ法華経のみが独立して純粋な妙なる円教を説くとされる。	Only Hoke-kyo is deemed as the one that advocates purely excellent En-kyo independently.
したがって、法華は化儀と化法の八教を超越しているので「超八･醍醐」の教えという。	Therefore, Hoke-kyo is called the teachings of 'transcending eight - Daigo' because it transcends the eight teachings of Kegi (Shakamuni's four modes of instruction) and Keho (Shakamuni's four kinds of teaching the content of the Truth, accommodated to the capacity of his disciples).
山門（さんもん）	Sanmon
仏教寺院の正門である三門の異称。	Another name for the main gate of a Buddhist temple.
寺院は本来山に建てられ山号を付けて呼んだ名残りで平地にあっても山門という→「三門」及び「七堂伽藍」を参照。	The word 'sanmon' (lit. mountain gate) is a remnant from the time when Buddhist temples were originally built on mountains, so that now even such gates of temples located on flatland are referred to as sanmon (please refer to 'Sanmon' and 'shichido garan.').
仏教寺院そのものを指す通称。	The term is also commonly used to refer to Buddhist temples in general.
上記から発展した→「寺院仏教の寺院」を参照。	This developed from the above usage (refer to 'Buddhist Temple').
延暦寺の異称。	Another name for Enryaku-ji Temple.
比叡山の麓にある園城寺を寺門、山上にある延暦寺を山門と呼んで対比した→「延暦寺」及び「比叡山」を参照。	Onjo-ji Temple at the base of Mt. Hiei is referred to as the 'Jimon' whereas Enryaku-ji Temple located on Mt. Hiei is referred to as 'Sanmon' (please refer to 'Enryaku-ji Temple' and 'Mt. Hiei').
比叡山を本山とする天台宗の一派・山門派の略称→「天台宗」を参照。	An abbreviation for the Sanmon School of the Tendai Sect headquartered at Mt. Hiei (refer to 'Tendai Sect').
歌舞伎『楼門五三桐』二幕目返し「南禅寺山門の場」を単独で上演するときの通称→『楼門五三桐』を参照。	The name ordinarily given to the 'Nanzenji Sanmon' scene of the second act of the kabuki play "Sanmon Gosan no Kiri" when performed independently (refer to 'Sanmon Gosan no Kiri').
山門（やまと）	Yamato
平成の大合併まで存在した福島県の地名→「山門郡」を参照。	The name of a place that existed in Fukushima Prefecture prior to the great merger of municipalities in the Heisei era (refer to 'Yamato County').
文観（もんかん、弘安元年（1278年）-正平(日本)12年/延文2年10月9日(旧暦)（1357年11月21日））は、鎌倉時代から南北朝時代の僧である。	Monkan (1278 - November 29, 1357) was a priest who lived from the Kamakura period to the period of the Northern and Southern Courts.
小野僧正。	Ono Sojo.
殊音、弘真。	Shuon, Koshin.
醍醐寺座主。	He was the head priest of Daigo-ji Temple.
1302年（正安2）には般若寺の律宗の僧で、西大寺(奈良市)に属する播磨国北条常楽寺（兵庫県加古川市）、大和国笠山竹山寺（奈良県桜井市笠）などで真言律を学ぶ。	In 1302, he was a priest of the Risshu sect at Hannya-ji Temple and learned Shingonritsu at temples related to Saidai-ji Temple (Nara City) such as Hojo Joraku-ji Temple in Harima Province (Kakogawa City, Hyogo Prefecture) and Kasayama Chikuzan-ji Temple in Yamato Province (Kasa, Sakurai City, Nara Prefecture).
1316年に醍醐寺報恩院の道順から灌頂を受ける。	In 1316, he was given Kanjo (conferred the basic precepts and mystic teachings of esoteric Buddhism) by Dojun of Hoonin, Daigo-ji Temple.
邪教とされていた真言宗立川流(密教)の僧としても知られ、円観（恵鎮）とともに遁世僧で貧民救済なども行っている。	He was also known as a priest of Tachikawa school (Mikkyo, Esoteric Buddhism), the Shingon sect, which was considered as a heretical religion, and he was a priest who renounced the world and relieved the poor with Enkan (Echin).
後醍醐天皇に重用されて醍醐寺座主・天王寺別当となる。	He was taken into confidence by Emperor Godaigo and assumed the role of the head priest of Daigo-ji Temple and Betto (the superior of a temple) of Tenno-ji Temple.
1324年（元亨4）には般若寺に文殊菩薩像を造り、1326年から後醍醐中宮藤原禧子の御産祈願と称して鎌倉幕府の調伏などを行っていた事が発覚し、1331年（元徳2）には逮捕され硫黄島(鹿児島県)へ流罪となる。	In 1324, he made the statue of Monju Bosatsu (Manjusri Bodhisattva associated with wisdom, doctrine and awareness) at Hannya-ji Temple and it was brought to light that he had implemented rituals to attempt to destroy the Kamakura Shogunate, by FUJIWARA no Kishi, chugu (the second consort of an emperor) of Godaigo from 1326, so he was arrested in 1331 and was sentenced to deportation to Io-jima Island (Kagoshima Prefecture).
1333年（正慶2/元弘3）に元弘の変の後に鎌倉幕府が滅亡すると京都へ戻り、建武の新政から南北朝時代となっても後醍醐方に属して吉野へ随行し、東寺長者、大僧正となる。	When the Kamakura Shogunate was subverted after the Genko Incident in 1333, he went back to Kyoto, and he also moved to Yoshino in attendance of Godaigo and became Chief Abbot of To-ji Temple and daisojo (a Buddhist priest of the highest order).
河内国天野山金剛寺(河内長野市)（大阪府河内長野市）で没、享年80。	He died at Kongo-ji Temple on Mt. Amano in Kawachi Province (Kawachinagano City, Osaka Prefecture) at the age of 80.
日野俊基の抜擢や河内の悪党として知られる楠木正成と後醍醐天皇を仲介した人物とも考えられている。	He was also considered as having promoted Toshimoto HINO and to mediate between Masashige KUSUNOKI, who was known as Akuto (a villain in medieval times) in Kawachi, and Emperor Godaigo.
春屋妙葩（しゅんのくみょうは、応長元年（1311年）-元中5年/嘉慶(日本)2年10月2日(旧暦)（1388年11月9日））は、室町時代の臨済宗の禅僧である。	Myoha SHUNOKU (1311 - November 9, 1388) was a Zen priest of the Rinzai sect in the Muromachi period.
室町幕府の帰依を得て天龍寺や臨川寺の住職となる。	He was trusted by the Muromachi Shogunate and became the chief priest of Tenryu-ji Temple and Rinsei-ji Temple.
知覚普明国師。	Chikaku Fumyo Kokushi.
甲斐国（山梨県）の生まれ。	He was born in Kai Province (Yamanashi Prefecture).
母方の叔父である夢窓疎石のもとで受戒する。	He vowed to follow the precepts under Soseki MUSO, his maternal uncle.
天龍寺の住職となり、幕府に対して五山第一の南禅寺の楼門（山門）新築を提言し、幕府は楼門建設の援助をしていた。	He became the chief priest of Tenryu-ji Temple and advised the Shogunate to build Romon (Sanmon, temple gate) of Nanzen-ji Temple, the first temple of gozan (Zen temples highly ranked by the government), which the Shogunate sponsored.
楼門建設には南禅寺と紛争状態であった園城寺が抗議し、比叡山の門徒もこれに加わり楼門撤去や妙葩の配流を求め、紛争は政治問題にまで発展する。	Together with the Monto (followers) of Mt. Hiei, Onjo-ji Temple, which was in conflict with Nanzen-ji Temple, protested against the construction of the Romon, requesting its removal and Myoha's banishment, and this resulted in the conflict becoming a political issue.
1369年(応安2/長慶24)に管領の細川頼之は楼門を撤去させる。	In 1369, Yoriyuki HOSOKAWA, who held the position of kanrei (shogunal deputy), ordered the removal of Romon.
妙葩は頼之と対立して天龍寺住職を辞して勝光院、さらに丹後国の雲門寺に隠棲する。	Myoha, who opposed Yoriyuki, resigned as the chief priest of Tenryu-ji Temple and retired at Shokoin Temple and later at Unmon-ji Temple in Tango Province.
頼之は妙葩との和解のために会談を求めるが妙葩は拒絶し、頼之は門徒の僧籍剥奪を行う。	Yoriyuki asked Myoha to see him for reconciliation, but Myoha rejected this, and Yoriyuki stripped Monto of the title of priest.
